%温室传感器数据，每15分钟采样一次
%数据格式说明：
%COL1:日期和时间 yyyyMMddhhmm
%COL2:土壤温度1,CK组(℃)
%COL3:土壤温度2,处理组(℃)
%COL4:土壤水分1,CK组(%)
%COL5:土壤水分2,处理组(%)
%COL6:土壤EC值(mS/cm) (暂缺)
%COL7:空气温度(℃)
%COL8:空气湿度(%RH)
%COL9:露点温度(℃)
%COL10:空气二氧化碳浓度(ppm)
%COL11:光照强度(Lux)

201801151138 ,7.6,6.4,8.1,14.7,13.5,80.1,10.2,489,4897
201801151123 ,7.5,6.3,8.1,14.7,12.8,81.4,9.7,483,4735
201801151108 ,7.3,6.1,8.1,14.7,12.2,82.1,9.3,492,4618
201801151053 ,7.1,6,8.1,14.7,11.7,83.7,9,498,4525
201801151038 ,6.9,5.9,8.1,14.7,11.3,83.7,8.6,499,4444
201801151023 ,6.8,5.8,8.1,14.7,10.9,84.5,8.3,516,4264
201801151008 ,6.8,5.7,8,14.7,10.6,84.5,8.2,520,4108
201801150953 ,6.6,5.6,8,14.7,10.6,83.9,8,529,4013
201801150938 ,6.4,5.6,8,14.7,10.3,83.9,7.8,528,3830
201801150923 ,6.3,5.5,7.9,14.7,9.4,84.7,7,541,3673
201801150908 ,6.1,5.5,7.9,14.7,8.3,85.9,6.1,531,3389
201801150853 ,6.1,5.4,7.9,14.7,7.2,87.1,5.2,542,3004
201801150838 ,6.1,5.4,7.9,14.7,6.1,89.1,4.5,537,2630
201801150823 ,6.1,5.5,7.9,14.7,5.2,90,3.8,528,2150
201801150808 ,6.1,5.6,7.9,14.7,4.5,91.1,3.3,544,1634
201801150753 ,6.2,5.6,7.9,14.7,4,92,2.9,536,1064
201801150738 ,6.3,5.6,7.9,14.7,3.6,93.1,2.6,543,484
201801150723 ,6.3,5.8,7.9,14.7,3.3,93.9,2.4,544,115
201801150708 ,6.4,5.8,7.9,14.7,3.2,93.9,2.4,541,7
201801150653 ,6.5,5.9,7.9,14.7,3.1,93.9,2.3,541,0
201801150638 ,6.6,5.9,7.9,14.7,3.1,93.9,2.3,548,0
201801150623 ,6.7,6.1,7.9,14.7,3.1,93.9,2.3,535,0
201801150608 ,6.8,6.1,7.9,14.7,3.2,93.9,2.4,538,0
201801150553 ,6.8,6.2,7.9,14.7,3.2,93.9,2.4,530,0
201801150538 ,6.9,6.3,7.9,14.7,3.3,93.9,2.5,531,0
201801150523 ,7,6.4,8,14.7,3.4,93.9,2.6,542,0
201801150508 ,7.1,6.5,8,14.7,3.6,93.9,2.7,540,0
201801150453 ,7.1,6.6,8,14.7,3.7,93.9,2.9,542,0
201801150438 ,7.3,6.6,8,14.7,4.2,93.1,3.1,542,0
201801150423 ,7.3,6.8,8,14.7,4,93.8,3.2,533,0
201801150408 ,7.4,6.8,8,14.7,4.2,93.8,3.3,533,0
201801150353 ,7.5,6.9,8,14.7,4.3,93.8,3.4,544,0
201801150338 ,7.6,7,8,14.7,4.4,93.8,3.5,529,0
201801150323 ,7.6,7.1,8,14.8,4.5,93.8,3.6,541,0
201801150308 ,7.7,7.1,8,14.8,4.6,93.8,3.7,539,0
201801150253 ,7.8,7.3,8,14.8,4.7,93.8,3.7,530,0
201801150238 ,7.9,7.3,8,14.8,4.7,93.8,3.7,550,0
201801150223 ,7.9,7.4,8,14.8,4.7,93.8,3.8,546,0
201801150208 ,8.1,7.5,8,14.8,4.7,93.8,3.8,528,0
201801150153 ,8.1,7.6,8,14.8,4.7,93.8,3.8,541,0
201801150138 ,8.3,7.7,8,14.8,4.7,93.8,3.8,548,0
201801150123 ,8.3,7.8,8.1,14.8,4.8,93.8,3.9,537,0
201801150108 ,8.4,7.9,8.1,14.8,4.8,93.8,3.9,549,0
201801150053 ,8.5,7.9,8.1,14.8,4.9,93.8,3.9,549,0
201801150038 ,8.6,8.1,8.1,14.8,4.9,93.8,4,542,0
201801150023 ,8.7,8.2,8.1,14.8,5,93.8,4.1,547,0
201801150008 ,8.9,8.3,8.1,14.8,5,93.8,4.1,554,0
201801142353 ,8.9,8.4,8.1,14.8,5,93.8,4.1,543,0
201801142338 ,9.1,8.5,8.1,14.8,5,93.8,4.1,557,0
201801142323 ,9.2,8.7,8.1,14.8,5,94.4,4.1,547,0
201801142308 ,9.4,8.8,8.1,14.8,5,94.4,4.1,550,0
201801142253 ,9.5,8.9,8.1,14.8,4.9,94.4,4.1,570,0
201801142238 ,9.7,9.1,8.1,14.8,4.8,95.2,4.1,565,0
201801142223 ,9.8,9.3,8.1,14.8,4.7,95.2,4,558,0
201801142208 ,10,9.4,8.1,14.8,5.2,95.2,4.3,563,0
201801142153 ,10.2,9.6,8.1,14.8,4.2,97.2,3.8,567,0
201801142138 ,10.4,9.8,8.1,14.8,3.8,97.2,3.5,564,0
201801142123 ,10.6,9.9,8.1,14.8,3.9,97.2,3.6,560,0
201801142108 ,10.8,10.1,8.1,14.8,4,96.6,3.7,559,0
201801142053 ,11.1,10.3,8.2,14.8,4.8,96.6,4.3,559,0
201801142038 ,11.3,10.5,8.2,14.8,4.2,96.6,3.8,554,0
201801142023 ,11.5,10.7,8.2,14.8,4.4,96.6,4,541,0
201801142008 ,11.8,10.8,8.2,14.8,4.6,96,4.2,545,0
201801141953 ,12,11.1,8.2,14.8,4.8,96,4.4,545,0
201801141938 ,12.3,11.3,8.2,14.8,5.1,96,4.6,535,0
201801141923 ,12.4,11.4,8.2,14.8,5.3,95.2,4.7,531,0
201801141908 ,12.6,11.6,8.2,14.8,5.6,95.2,4.9,533,0
201801141853 ,12.9,11.8,8.3,14.8,6,94.3,5.2,529,1
201801141838 ,13.1,11.9,8.3,14.8,6.5,93.3,5.6,523,2
201801141823 ,13.3,12,8.3,14.8,7,93.3,6.1,521,4
201801141808 ,13.4,12.1,8.3,14.8,7.6,92.5,6.5,504,8
201801141753 ,13.6,12.3,8.4,14.8,8.3,91.7,7.1,511,59
201801141738 ,13.7,12.3,8.4,14.8,9.1,90.7,7.7,498,324
201801141723 ,13.8,12.4,8.5,14.9,10.1,89.3,8.5,488,820
201801141708 ,13.8,12.4,8.5,14.9,11.1,87.3,9.2,481,1333
201801141653 ,13.8,12.4,8.5,14.9,12.1,85.7,9.8,475,1770
201801141638 ,13.8,12.3,8.6,14.9,12.9,84.2,10.4,480,2128
201801141623 ,13.8,12.3,8.6,14.9,13.8,82.9,11,480,2708
201801141608 ,13.6,12.1,8.6,14.9,14.7,81.2,11.5,474,3011
201801141553 ,13.6,12,8.7,14.9,15.6,79.7,12.1,462,3364
201801141538 ,13.4,11.8,8.7,14.9,16.7,77.5,12.8,463,3787
201801141523 ,13.2,11.6,8.7,14.9,18.1,75.1,13.7,454,4191
201801141508 ,12.9,11.3,8.8,14.9,20,71.8,14.8,457,4883
201801141453 ,12.6,11,8.8,14.9,22.2,68.3,16.1,438,6788
201801141438 ,12.3,10.6,8.8,14.9,24.6,62.6,17,440,7644
201801141423 ,11.9,10.1,8.8,14.9,26.4,58.2,17.6,441,8030
201801141408 ,11.4,9.6,8.7,14.9,27.2,56.1,17.7,431,11100
201801141353 ,11,9.1,8.7,14.9,28.9,52.3,18.2,437,14404
201801141338 ,10.5,8.8,8.7,14.9,29.3,50.7,18.1,442,13454
201801141323 ,10.1,8.4,8.6,14.9,28.6,50.7,17.5,451,14599
201801141308 ,9.7,8.1,8.5,14.9,27.4,51.6,16.6,452,14689
201801141253 ,9.3,7.8,8.5,14.9,25.6,53.6,15.6,464,12830
201801141238 ,8.9,7.6,8.4,14.9,22.5,58.1,13.9,478,12740
201801141223 ,8.8,7.4,8.4,14.9,20.2,62.8,12.9,471,8258
201801141208 ,8.5,7.2,8.4,14.9,16.3,71.5,11.2,471,6219
201801141153 ,8.3,7.1,8.4,14.9,13.9,75.6,9.8,471,5370
201801141138 ,8.1,6.9,8.4,14.9,12.6,78.7,9,464,6674
201801141123 ,7.9,6.8,8.4,14.9,12.3,78.7,8.8,472,5052
201801141108 ,7.8,6.6,8.4,14.9,11.9,79.9,8.6,475,5053
201801141053 ,7.6,6.5,8.4,14.9,12.1,79,8.7,469,5056
201801141038 ,7.5,6.4,8.4,14.9,12.5,79,9,477,6972
201801141023 ,7.3,6.2,8.4,14.9,13.3,77.2,9.4,497,8279
201801141008 ,7.1,6,8.3,14.9,13.5,75.1,9.2,490,8206
201801140953 ,6.9,5.9,8.3,14.9,13.1,75.9,9,496,7777
201801140938 ,6.8,5.7,8.3,14.9,12.8,77.7,9.1,511,6767
201801140923 ,6.6,5.6,8.3,14.9,11.5,80.5,8.3,514,5166
201801140908 ,6.4,5.5,8.2,14.9,10.5,82.3,7.7,519,5017
201801140853 ,6.3,5.4,8.2,14.9,9.4,84.8,7,519,3705
201801140838 ,6.3,5.4,8.2,14.9,8.2,87.4,6.3,513,2724
201801140823 ,6.2,5.3,8.2,14.9,7.3,89.5,5.7,507,1614
201801140808 ,6.2,5.3,8.2,14.9,6.5,91.2,5.2,520,931
201801140753 ,6.2,5.3,8.2,14.9,6.1,92.1,5,519,473
201801140738 ,6.2,5.3,8.2,14.9,5.8,93.1,4.8,516,193
201801140723 ,6.2,5.3,8.2,14.9,5.6,93.1,4.6,528,47
201801140708 ,6.2,5.4,8.2,14.9,5.5,93.1,4.6,522,3
201801140653 ,6.2,5.4,8.2,14.9,5.5,93.1,4.5,519,0
201801140638 ,6.2,5.4,8.2,14.9,5.5,93.1,4.5,517,0
201801140623 ,6.3,5.4,8.2,14.9,5.4,93.1,4.5,513,0
201801140608 ,6.3,5.4,8.2,14.9,5.4,93.1,4.4,517,0
201801140553 ,6.3,5.4,8.2,14.9,5.3,93.1,4.3,523,0
201801140538 ,6.3,5.4,8.2,14.9,5.2,93.1,4.3,522,0
201801140523 ,6.3,5.5,8.2,14.9,5.1,93.1,4.2,515,0
201801140508 ,6.3,5.6,8.2,14.9,5,93.1,4,519,0
201801140453 ,6.4,5.6,8.2,14.9,4.8,93.1,3.9,517,0
201801140438 ,6.4,5.6,8.2,14.9,4.9,93.1,3.9,523,0
201801140423 ,6.4,5.6,8.2,14.9,5.1,93.1,4.2,518,0
201801140408 ,6.4,5.6,8.2,14.9,5.3,93.1,4.3,521,0
201801140353 ,6.4,5.6,8.2,14.9,5.3,93.1,4.3,522,0
201801140338 ,6.5,5.7,8.2,14.9,5.2,93.1,4.2,516,0
201801140323 ,6.5,5.7,8.2,14.9,5.1,93.1,4.2,523,0
201801140308 ,6.5,5.8,8.2,14.9,5.2,93.1,4.2,522,0
201801140253 ,6.6,5.8,8.3,14.9,5.3,93.1,4.3,518,0
201801140238 ,6.6,5.8,8.3,14.9,5.3,93.1,4.4,524,0
201801140223 ,6.6,5.8,8.3,14.9,5.4,93.1,4.4,507,0
201801140208 ,6.6,5.8,8.3,14.9,5.5,93.1,4.5,528,0
201801140153 ,6.6,5.8,8.3,14.9,5.6,93.7,4.5,518,0
201801140138 ,6.7,5.9,8.3,14.9,5.5,93.7,4.6,521,0
201801140123 ,6.7,5.9,8.3,14.9,5.5,93.7,4.5,516,0
201801140108 ,6.8,5.9,8.3,14.9,5.5,93.7,4.5,524,0
201801140053 ,6.8,6,8.3,14.9,5.5,93.7,4.5,524,0
201801140038 ,6.8,6,8.3,14.9,5.4,93.7,4.5,521,0
201801140023 ,6.9,6.1,8.3,14.9,5.4,93.7,4.4,520,0
201801140008 ,6.9,6.1,8.3,14.9,5.3,93.7,4.4,512,0
